GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,YEAR.display-label,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
Geographic identifier code,Id2,Geographic area name,2002 NAICS code,Meaning of 2002 NAICS code,Year,Meaning of Year,Number of establishments,Number of employees,Noise range for number of employees (%),"First-quarter payroll ($1,000)",Noise range for first-quarter payroll (%),"Annual payroll ($1,000)",Noise range for annual payroll (%)
8610000US65739,65739,"ZIP 65739 (Ridgedale, MO)",00,Total for all sectors,2007,Reference year 2007,30,724,H,5723,G,28047,G
8610000US65740,65740,"ZIP 65740 (Rockaway Beach, MO)",00,Total for all sectors,2007,Reference year 2007,20,98,H,261,G,1053,G
8610000US65741,65741,"ZIP 65741 (Rockbridge, MO)",00,Total for all sectors,2007,Reference year 2007,4,b,D,D,D,D,D
8610000US65742,65742,"ZIP 65742 (Rogersville, MO)",00,Total for all sectors,2007,Reference year 2007,237,1435,G,7995,G,36216,G
8610000US65744,65744,"ZIP 65744 (Rueter, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65745,65745,"ZIP 65745 (Seligman, MO)",00,Total for all sectors,2007,Reference year 2007,28,172,G,728,G,2969,G
8610000US65746,65746,"ZIP 65746 (Seymour, MO)",00,Total for all sectors,2007,Reference year 2007,112,921,H,5151,H,19471,H
8610000US65747,65747,"ZIP 65747 (Shell Knob, MO)",00,Total for all sectors,2007,Reference year 2007,111,512,G,2124,G,9811,G
8610000US65752,65752,"ZIP 65752 (South Greenfield, MO)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US65753,65753,"ZIP 65753 (Sparta, MO)",00,Total for all sectors,2007,Reference year 2007,63,283,G,1241,G,5614,G
8610000US65754,65754,"ZIP 65754 (Spokane, MO)",00,Total for all sectors,2007,Reference year 2007,18,92,G,605,G,2464,G
8610000US65755,65755,"ZIP 65755 (Squires, MO)",00,Total for all sectors,2007,Reference year 2007,9,65,G,211,G,810,G
8610000US65756,65756,"ZIP 65756 (Stotts City, MO)",00,Total for all sectors,2007,Reference year 2007,6,b,D,D,D,D,D
8610000US65757,65757,"ZIP 65757 (Strafford, MO)",00,Total for all sectors,2007,Reference year 2007,153,2258,G,17737,H,74118,H
8610000US65759,65759,"ZIP 65759 (Taneyville, MO)",00,Total for all sectors,2007,Reference year 2007,12,b,S,254,H,954,H
8610000US65760,65760,"ZIP 65760 (Tecumseh, MO)",00,Total for all sectors,2007,Reference year 2007,11,b,D,D,D,D,D
8610000US65761,65761,"ZIP 65761 (Theodosia, MO)",00,Total for all sectors,2007,Reference year 2007,24,c,S,366,H,1748,H
8610000US65762,65762,"ZIP 65762 (Thornfield, MO)",00,Total for all sectors,2007,Reference year 2007,7,a,S,23,G,141,G
8610000US65764,65764,"ZIP 65764 (Tunas, MO)",00,Total for all sectors,2007,Reference year 2007,4,4,G,S,S,46,H
8610000US65766,65766,"ZIP 65766 (Udall, MO)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US65767,65767,"ZIP 65767 (Urbana, MO)",00,Total for all sectors,2007,Reference year 2007,27,131,G,651,G,2743,G
8610000US65768,65768,"ZIP 65768 (Vanzant, MO)",00,Total for all sectors,2007,Reference year 2007,4,a,S,S,S,469,H
8610000US65769,65769,"ZIP 65769 (Verona, MO)",00,Total for all sectors,2007,Reference year 2007,31,224,G,2041,G,8371,G
8610000US65770,65770,"ZIP 65770 (Walnut Grove, MO)",00,Total for all sectors,2007,Reference year 2007,30,b,S,219,G,937,G
8610000US65771,65771,"ZIP 65771 (Walnut Shade, MO)",00,Total for all sectors,2007,Reference year 2007,27,119,G,571,G,2853,G
8610000US65772,65772,"ZIP 65772 (Washburn, MO)",00,Total for all sectors,2007,Reference year 2007,23,65,G,199,G,819,G
8610000US65773,65773,"ZIP 65773 (Wasola, MO)",00,Total for all sectors,2007,Reference year 2007,6,13,G,40,G,164,G
8610000US65774,65774,"ZIP 65774 (Weaubleau, MO)",00,Total for all sectors,2007,Reference year 2007,9,27,G,112,G,521,G
8610000US65775,65775,"ZIP 65775 (West Plains, MO)",00,Total for all sectors,2007,Reference year 2007,804,10073,H,63616,H,264977,H
8610000US65777,65777,"ZIP 65777 (Moody, MO)",00,Total for all sectors,2007,Reference year 2007,3,a,D,D,D,D,D
8610000US65778,65778,"ZIP 65778 (Myrtle, MO)",00,Total for all sectors,2007,Reference year 2007,7,b,S,82,H,353,H
8610000US65779,65779,"ZIP 65779 (Wheatland, MO)",00,Total for all sectors,2007,Reference year 2007,35,c,S,344,H,1458,H
8610000US65781,65781,"ZIP 65781 (Willard, MO)",00,Total for all sectors,2007,Reference year 2007,112,777,G,3090,H,13187,H
8610000US65783,65783,"ZIP 65783 (Windyville, MO)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US65784,65784,"ZIP 65784 (Zanoni, MO)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US65785,65785,"ZIP 65785 (Stockton, MO)",00,Total for all sectors,2007,Reference year 2007,126,720,G,3138,G,14753,G
8610000US65786,65786,"ZIP 65786 (Macks Creek, MO)",00,Total for all sectors,2007,Reference year 2007,42,176,G,770,G,3546,G
8610000US65787,65787,"ZIP 65787 (Roach, MO)",00,Total for all sectors,2007,Reference year 2007,27,172,G,1005,G,4263,G
8610000US65788,65788,"ZIP 65788 (Peace Valley, MO)",00,Total for all sectors,2007,Reference year 2007,5,18,G,124,G,501,G
8610000US65789,65789,"ZIP 65789 (Pomona, MO)",00,Total for all sectors,2007,Reference year 2007,29,434,G,2511,G,10486,G
8610000US65790,65790,"ZIP 65790 (Pottersville, MO)",00,Total for all sectors,2007,Reference year 2007,3,a,S,S,S,28,G
8610000US65791,65791,"ZIP 65791 (Thayer, MO)",00,Total for all sectors,2007,Reference year 2007,125,996,G,4000,G,16670,G
8610000US65793,65793,"ZIP 65793 (Willow Springs, MO)",00,Total for all sectors,2007,Reference year 2007,134,981,G,5292,G,23267,G
8610000US65801,65801,"ZIP 65801 (Springfield, MO)",00,Total for all sectors,2007,Reference year 2007,71,1936,G,19911,G,77755,G
8610000US65802,65802,"ZIP 65802 (Springfield, MO)",00,Total for all sectors,2007,Reference year 2007,1230,30758,G,243852,H,1019968,H
8610000US65803,65803,"ZIP 65803 (Springfield, MO)",00,Total for all sectors,2007,Reference year 2007,1187,26429,G,198090,G,847368,G
8610000US65804,65804,"ZIP 65804 (Springfield, MO)",00,Total for all sectors,2007,Reference year 2007,2198,38115,G,296851,G,1204670,G
8610000US65805,65805,"ZIP 65805 (Springfield, MO)",00,Total for all sectors,2007,Reference year 2007,6,115,G,924,G,3577,H
8610000US65806,65806,"ZIP 65806 (Springfield, MO)",00,Total for all sectors,2007,Reference year 2007,490,8376,G,57483,G,236236,G
8610000US65807,65807,"ZIP 65807 (Springfield, MO)",00,Total for all sectors,2007,Reference year 2007,1498,25051,G,183954,H,753937,G
8610000US65808,65808,"ZIP 65808 (Springfield, MO)",00,Total for all sectors,2007,Reference year 2007,44,902,H,16362,H,75002,H
8610000US65809,65809,"ZIP 65809 (Springfield, MO)",00,Total for all sectors,2007,Reference year 2007,202,2473,G,18276,G,74994,G
8610000US65810,65810,"ZIP 65810 (Springfield, MO)",00,Total for all sectors,2007,Reference year 2007,320,2259,G,13803,G,59831,G
8610000US65814,65814,"ZIP 65814 (Springfield, MO)",00,Total for all sectors,2007,Reference year 2007,15,97,H,671,H,3203,H
8610000US65898,65898,"ZIP 65898 (Springfield, MO)",00,Total for all sectors,2007,Reference year 2007,10,g,D,D,D,D,D
